Customer Name,Customer e-mail,Country,Gender,Age,Annual Salary,Credit Card Debt,Net Worth,Car Purchase Amount
Marco Johnson,gary61@example.com,India,0,63,96342.22,33312.23,629003.27,91787.28
Phillip Mcintosh,erogers@example.com,Mexico,0,25,62773.98,39080.35,616045.3,77627.96
Donna Williams,jvazquez@example.net,Mexico,1,49,97840.88,27723.77,162048.66,50843.76
Tammy Howard,tuckerthomas@example.net,United Kingdom,1,65,141000.05,39416.87,532238.84,98476.69
Katherine Jarvis,jamie64@example.org,Australia,1,56,151562.96,10292.71,115938.62,72124.95
Robert Delgado,pcruz@example.org,Australia,0,54,41612.03,27048.04,168152.4,24667.3
Robin Turner,helen78@example.com,Germany,0,25,123088.01,45896.29,796785.65,122422.24
Kimberly Grant,porterdiana@example.net,France,1,26,191106.97,44648.51,986409.4,162082.26
Annette Rivers,jonathanfrederick@example.com,Mexico,1,34,36678.89,26324.2,866753.27,97368.37
Justin Sanchez,sdavis@example.org,Japan,0,36,135482.45,38183.99,532906.72,104035.76
Martha Simmons,alexwilson@example.org,United Kingdom,1,58,82832.99,32874.98,222701.92,52550.8
Brittany Coleman,jillcarter@example.net,Australia,0,52,92436.99,15849.9,93210.12,44765.07
Kathryn Jackson,srichard@example.net,Brazil,1,22,92572.48,29262.83,959732.92,130350.74
Kyle Adams,cgreene@example.net,France,0,37,167104.25,36142.77,621117.07,118859.53
Amanda Lawson,vancecourtney@example.org,United States,1,68,110716.62,11824.28,674255.85,105315.91
Kristina Thomas,iholloway@example.org,Canada,1,42,112746.41,45812.39,72080.15,42703.48
Adam Ballard,nicolewashington@example.org,Canada,0,19,134845.04,27943.93,823360.31,125946.2
Christopher Robinson,jessica74@example.net,Japan,1,31,91995.61,5976.03,432302.93,77815.91
Erin Black,eashley@example.com,Canada,0,42,141859.21,6498.25,986601.85,155532.88
Kimberly Matthews,warnertamara@example.com,Germany,0,28,78355.51,38558.47,829627.53,111446.33
Sharon Clarke,wdelacruz@example.com,Mexico,0,25,67894.41,14975.37,306197.35,55805.54
Matthew Morales,timothy17@example.com,Brazil,1,38,150793.02,20349.49,153145.06,69422.61
Destiny Reed,hforbes@example.org,France,0,70,189084.22,47619.42,465294.09,115611.96
Eddie Cole,jeremy23@example.org,Canada,0,23,155266.2,2845.31,842652.96,142819.67
Michael Nguyen,ili@example.net,Australia,1,26,92397.39,25724.19,453680.58,74342.53
Beth Thomas,christensentracy@example.org,Canada,0,30,157562.5,984.86,186828.87,79421.61
Linda Brooks,wilsondawn@example.com,Germany,1,18,128937.2,3597.49,332622.56,80125.5
Annette Martinez,davissusan@example.net,Australia,1,49,66494.73,46746.2,266672.11,40456.25
Paige Mccarty,qduncan@example.net,France,0,44,97602.74,9867.01,269513.87,59376.72
Brian Sparks,walllouis@example.com,Mexico,1,38,163149.97,25634.11,33089.15,67130.99
Dennis Lewis,april07@example.net,Canada,0,64,75628.42,29603.26,224223.27,51620.72
Joseph Hardy,wilsonamanda@example.net,Germany,1,58,63728.4,24021.61,24601.42,18562.59
Elizabeth Stewart,williamsbreanna@example.net,Brazil,1,25,57912.52,34577.47,497251.64,63617.13
Alicia Banks DVM,nicholecastaneda@example.com,Germany,1,54,30485.5,46017.31,31870.37,9461.01
Elijah Kim,bzuniga@example.com,United States,1,68,76720.67,33022.31,464279.77,67983.83
Mark Mason,uwaters@example.org,United States,0,49,25947.5,8632.08,210703.9,25612.5
Joanne Moore,joshuaweiss@example.com,Australia,1,51,47391.02,49983.12,33373.42,15094.91
Brian Deleon,xhall@example.org,United States,0,37,158985.39,26011.25,434451.08,97542.9
Stephen Cherry,tonyahall@example.org,Brazil,1,19,99758.05,30129.13,282309.29,60896.19
Robert Hodges,freemanscott@example.net,United States,0,56,109383.49,29317.46,622382.31,103122.72
Victor Rodriguez,kevin85@example.net,India,1,46,198083.22,6776.58,579959.75,134949.6
Fernando Garcia,williamsdouglas@example.net,Canada,1,60,190504.44,28147.71,539535.21,129087.85
Vanessa Allison,anna09@example.net,Mexico,0,18,65812.76,14315.61,882424.12,113334.52
Michael Huff,gnguyen@example.org,Japan,0,46,40548.6,9897.47,851205.87,97348.13
Kaitlyn Robinson,christian66@example.com,Mexico,0,46,85118.89,40965.37,297925.03,52279.39
Jessica Munoz,gsanders@example.com,India,1,21,124523.64,40437.43,156706.02,59213.83
Sherry Perry,jennifertaylor@example.org,France,0,43,104163.84,45212.61,826036.8,117449.78
Michael Winters,jensenmelody@example.org,United Kingdom,1,55,142706.23,12017.83,264312.55,78238.26
Christina Shaw,carol43@example.com,France,1,20,102100.81,39277.8,287931.31,58569.82
Sherry Watson,imolina@example.com,United States,1,63,160523.11,2438.73,918422.2,153852.77
Ryan Maxwell,tuckerbrandon@example.net,Canada,1,66,108685.57,26497.55,100621.68,46953.86
Nicole Williams,mgibbs@example.net,Canada,1,50,85007.7,17243.01,453963.94,71420.51
John Bates,jacobmeyers@example.net,United Kingdom,1,63,192395.79,32948.02,202417.3,95084.65
Rebecca Rangel,williamskimberly@example.org,Australia,1,55,121303.79,4808.9,213704.96,72790.78
Micheal Gonzalez,fcook@example.net,Mexico,0,32,109807.45,26636.67,371975.38,79538.23
Kristen George,darrellponce@example.com,Brazil,1,39,125928.37,1145.65,289225.52,79500.32
Joseph Kirk,kwilson@example.com,United States,0,19,69094.64,15439.78,916706.3,112077.74
Benjamin Gonzalez,janice00@example.net,Brazil,1,20,101236.75,22273.56,604461.84,100289.24
Deborah Anderson,kennethsherman@example.net,Germany,0,31,41700.4,44049.86,196650.41,22851.64
Stephanie Campbell,smithjames@example.com,United Kingdom,0,35,183579.54,29094.63,140545.56,78406.79
Patricia Page,jeremydickson@example.net,United Kingdom,0,56,75967.71,35142.19,592143.84,86668.47
Courtney Ray,franklinangela@example.net,Canada,0,19,46003.42,42854.6,477903.21,52664.55
Jason Hoover,cmccoy@example.com,India,0,34,100390.46,23219.21,420788.96,81093.43
Kerri Hebert,edwardsrichard@example.org,France,1,70,65772.07,8134.28,953241.45,117834.77
Samuel Welch,polsen@example.com,Japan,0,63,48608.68,10502.39,879244.09,102106.3
John Tanner,richard71@example.org,Mexico,0,65,191230.23,11052.41,634940.54,141599.86
Kelly Lane,kinggloria@example.com,United Kingdom,1,22,90193.46,1013.81,138143.43,47942.57
Jessica Lewis,mchang@example.net,Canada,1,35,160134.39,31151.67,863223.42,146829.55
John Olson,shelby74@example.org,United Kingdom,1,52,70691.69,4019.62,670659.83,95104.32
James Oneill,pcraig@example.com,France,0,39,93257.74,29135.44,786194.69,107556.56
Mark Diaz,anthony81@example.com,Australia,1,24,159491.54,41802.75,38765.7,61035.69
Tammy Walsh,ngarner@example.net,Canada,1,33,134968.26,37717.31,391277.96,84791.37
Michael Dunn,stonemichael@example.org,India,0,38,75783.13,38215.91,474864.01,74306.92
Teresa Brooks,moralesheather@example.net,Japan,0,61,112843.22,30136.39,381689.11,76072.54
Benjamin Wilson,laura93@example.com,Japan,0,61,190629.19,31577.97,24685.12,69581.29
Stephen Willis,justin55@example.net,Mexico,1,28,136402.21,31983.23,822907.16,130301.33
Peter Ward,ycarney@example.net,Canada,0,50,94639.25,18855.89,406711.95,72945.37
Adam Little,jeffreymorales@example.net,United States,0,31,84915.05,6523.19,457092.7,76916.53
Isabel Williams,qenglish@example.net,United Kingdom,1,63,178698.09,726.41,296891,104071.62
Mariah Banks,joseph51@example.com,United States,1,34,193438.61,21556.12,162826.19,86437.06
Alexis Gonzales,hahnanna@example.com,Germany,0,48,108760.02,20239.82,13632.16,39489.99
Logan Jenkins,deborahbird@example.net,Brazil,0,18,144065.66,5928.49,223887.82,78387.6
Julie Kelly,michelle80@example.org,Australia,1,27,70393.96,39891.02,255530.96,42007.12
Michael Solis,dawnwillis@example.com,Germany,0,67,168860.9,48601.63,63588.99,67882.81
Jeremiah Stevenson,nfoster@example.org,Mexico,0,66,78008.65,29725.71,98991.72,37592.37
Yvonne Myers,andrea00@example.net,Mexico,0,49,134883.24,31559.95,126663.45,59071.12
Steven Stafford,lewisalexander@example.org,Japan,0,33,66537.27,8642.28,22371.96,31536.22
Jennifer Walter,vjames@example.org,Brazil,1,28,183559.45,9772.88,715245.34,143421.94
Gabriel Durham,victoria71@example.net,Mexico,1,68,104368.38,10236.31,107849.2,54514.46
Gabriela Peterson,kimroy@example.net,India,1,64,65089.98,38357.91,885389.6,103834.04
Ronald Avila,youngalbert@example.com,United States,1,28,26139.23,23484.15,42187.95,14562.23
David Olson,kjames@example.com,United Kingdom,0,56,183777.39,2011.32,512916.04,123890.22
Nicholas King,reyesfrederick@example.com,United Kingdom,1,28,59979.11,37240.35,797912.15,99794.98
Leah Marshall,davidsmith@example.org,Australia,1,24,118170.53,11358.32,207096.95,62183.21
Angela Mosley,maxwellhelen@example.net,United Kingdom,1,21,176133.8,31035.16,947197.84,157039.92
Kyle Cunningham,bryan63@example.com,Mexico,1,26,194925.85,17082.82,980445.56,171630.44
Diana Marks,rose84@example.org,Mexico,0,23,185155.81,49498.96,300320.97,94710.31
Melinda Trevino,ysawyer@example.org,Australia,1,56,140546.12,22481.45,917433.02,139362
Dana Wright,fflores@example.net,India,0,52,76871.44,500.48,805089.85,112284.19
Mrs. Yvonne Harris PhD,qmclean@example.org,Australia,1,65,97695.67,44641.75,196704.97,51207.18
Tracy Hunter,cathywright@example.com,Brazil,0,39,169759.35,29321.49,898807.94,155736.33
Nicole Simpson,schmittscott@example.org,Brazil,1,18,54366.89,7406.87,637517.83,85628.36
Bryan Wolfe,amandajohnson@example.com,United Kingdom,0,32,94074.66,46429.05,250903.24,49510.46
Andrew Brady,gscott@example.com,India,1,70,90423,45037.22,364416.56,60604.75
Christine Marquez,umonroe@example.com,Germany,1,43,179001.55,43885.13,986329.96,163460.26
Tina Rhodes,joshua51@example.org,Canada,0,70,171059.09,21408.83,173612.33,79684.47
Martha Mueller,christinahubbard@example.org,United Kingdom,0,53,153287.85,20931.7,491400.24,101455.4
Dr. Mary Jordan,janetrichardson@example.com,Australia,0,59,23105.66,12170.37,273369.41,30854.84
Shawn Cobb,knavarro@example.org,Japan,1,55,49142.6,16659.94,719273.98,86446.3
Mary Sexton,iglass@example.com,Japan,0,53,40062.76,32269.84,269241.1,40976.55
Kelly Wolfe,yfritz@example.com,Australia,1,70,199087.58,33284.21,556787.98,127654.5
Crystal Daniel,michaelkelly@example.org,Japan,0,27,25947.94,8183.47,986146.48,102374.54
Mary Baker,andre81@example.org,Brazil,0,66,190914.36,48468.5,608467.9,128744.93
Roger Sparks,harrisondeborah@example.net,United Kingdom,1,25,178397.96,12076.69,563634.97,129208.25
Matthew Terrell,carolynwallace@example.com,Mexico,1,60,113269.04,31295.68,232606.25,60421.05
Scott Graham,james46@example.org,United Kingdom,0,20,186448.98,35024.59,878128.47,153629.49
Jamie Williams,nancygomez@example.com,France,0,69,100588.23,28510.26,565531.07,90281.05
Amber Mack,kathythornton@example.com,Germany,0,58,196580.75,15796.86,521874.7,127462.74
John Allison,javier35@example.com,France,1,56,95275.42,22966.47,405547.83,74169.59
Craig Garza,keith93@example.com,Germany,1,39,132620.89,38851.08,706968.64,115805.25
Jeremy Whitney,stacy12@example.com,United States,1,53,116284.83,21254.78,593523.6,106276.85
John Gibson,fphillips@example.com,Mexico,0,19,85410.06,16209.05,773145.33,110057.64
Sherry Zuniga,pholmes@example.org,Brazil,1,51,107597.78,37407.3,85192.97,42449
Stephanie Livingston,nancyclark@example.com,United States,0,32,96943.29,29443.08,501336.57,82298.82
Jason Morrow,alvingardner@example.org,India,0,39,129344.35,37849.36,727125.53,113548.53
Julia Miller,halltodd@example.com,United Kingdom,1,18,25962.32,17125.62,20033.84,11011.8
Jennifer Nielsen,christopheralvarado@example.org,United Kingdom,0,45,157155.3,33913.26,25611.7,53792.54
Lynn Price MD,jeandavidson@example.org,Brazil,0,67,20966.09,45606.38,396542.84,35514.01
Karen Ramsey,elizabethhughes@example.net,France,0,50,188189.52,2133.49,235439.28,96957.24
Raymond Bell,fwelch@example.net,Mexico,0,32,197268.18,43291.9,740771.98,140848.7
Lauren Ray,colemanmargaret@example.org,Mexico,1,38,162673.64,15787.94,693297.49,134485.59
Kathleen Malone,castanedaallison@example.net,France,0,36,35422.22,3656.69,205067.6,29956.52
Amy Whitney,zpalmer@example.org,Germany,1,23,155928.04,18560.41,394106.51,99112.36
Sarah Cannon,pperez@example.net,Mexico,1,31,196404.46,9031.51,207612.17,95688
James Graves,davissteven@example.org,Japan,0,46,195019.9,15842.19,896846.61,163081.15
Michael Roth,anthony00@example.net,Mexico,1,19,132778.06,10162.09,657957.74,120152.4
Kathleen Jones,dodonnell@example.com,Canada,1,40,120888.36,46107.69,817775.79,120077.57
Destiny Rogers,rsingleton@example.net,Japan,1,60,163219.25,8638.4,213150.66,85495.36
David Ward,lhowell@example.com,Mexico,1,37,187836.78,38532.76,382958.46,101610.05
Brenda Rich,tonycarlson@example.net,Mexico,0,30,185397.24,34243.99,223854.91,92144.51
Patricia Graham,pbrooks@example.com,Australia,1,70,70338.12,2571.66,967126.46,124740.47
Casey Parker,daniel26@example.net,Canada,1,69,49809.33,25080.22,213629.09,35177.68
Kenneth Ware,michealarias@example.com,Brazil,0,41,35162.06,8147.19,117705.5,28043.49
Kristen Mendez,mfranklin@example.net,India,0,38,79061.47,14116.09,209409.34,47804.16
Chad Taylor,ryanolson@example.net,Japan,1,49,171708.49,15213.01,856219.38,147115.92
Nancy Rodriguez,mflores@example.com,Brazil,0,19,71287.79,13139.6,620727.8,88686.56
Mark Williams,ymcclure@example.com,Canada,1,30,128893.88,44584.81,15269.09,47177.66
Brian Hubbard,megan16@example.net,Canada,1,52,127890.69,43629.02,598364.51,102260.49
Shelly Murphy,rachel85@example.org,Canada,0,21,75548.19,13121.57,699274.68,99333.42
Jose Miller,robinvasquez@example.net,France,0,67,89873.41,42292.24,268881.36,50748.19
Christopher Malone,ballleonard@example.org,France,0,44,131069.36,31782.13,66181.67,56030.98
Cindy Ramirez,heathersimmons@example.org,Japan,0,28,98125.17,9935.78,107450.96,44250.79
Daniel Collier,chasecraig@example.net,India,1,58,48238.22,29325.23,35536.69,20473.17
Andrea Spears,cking@example.net,India,0,45,69347.31,31396.54,544124.4,74798.75
Douglas Parker,martinjennifer@example.net,United Kingdom,1,61,78473.76,41517.63,817737.23,104631.42
James Cordova,angel58@example.com,United States,1,54,134650.07,26936.08,571256.51,104275.57
Katie Murphy,andreakrause@example.net,United States,0,59,74833.66,47601.31,689255.75,92512.91
Kaitlyn Rice,michelle86@example.net,United Kingdom,0,38,175535.94,20157.49,641174.86,129989.14
Patricia Roth,scott76@example.net,Mexico,0,36,36863.46,21187.32,33279.11,16183.88
Kevin Torres,mhoover@example.com,Mexico,0,44,184024.92,32346,265172.35,90405.41
Henry Stevenson,lovetammy@example.com,Japan,1,36,58528.79,21344.55,835338.51,99302.41
Harry Webb,tara54@example.org,France,1,32,172233.24,22027.66,570181.38,117543.16
Tammy Sanders,lindsey22@example.com,France,0,53,81696.71,6022.2,115051.84,38022.7
David Ortiz,ryanmejia@example.org,Brazil,1,41,67582.1,11737.74,207731.23,49286.3
Curtis Martinez,jon77@example.org,Canada,0,45,94143.31,27412.53,253517.27,57176.72
Peter Greene,jacksonerica@example.org,France,0,46,177717.3,35956.98,908584.13,151713.42
Paul Frey,atkinscheryl@example.net,Germany,0,23,32804.92,42316.69,905258.21,98119.02
Joel White,kevin45@example.com,United Kingdom,0,55,186380,16436.58,948991.4,162952.75
Elizabeth Brown,barnetttyler@example.org,United Kingdom,1,21,150955.15,9585.34,118351.8,75253.02
Jake Ramirez,amay@example.org,Germany,0,33,83754.12,9354.4,701028.48,102340.67
Kevin Stevenson,rporter@example.net,Mexico,0,42,23459.89,17664.56,651703.39,69189.52
Bryan Mitchell,michaelfarley@example.com,France,0,29,35097.64,3979.31,914121.39,107694.53
Melinda Calhoun,herreralauren@example.org,France,0,28,106051.36,16530.84,544735.56,91620.71
Miranda Hogan,jerrydavis@example.com,United Kingdom,1,23,174580.92,7089.31,813346.7,152162.93
Pamela Casey,cvillarreal@example.net,France,0,39,161457.46,13736.01,527972.08,110446.24
Anthony Wilson,seanflores@example.com,United States,0,40,81750.36,29011.91,683185.53,94700.35
Emily Stephens,robinsondavid@example.org,Japan,0,42,147972.09,8660.52,257512.17,84944.46
Thomas Owens,vazquezkathleen@example.com,India,1,35,83162.75,19993.19,40796.71,31403.7
Dorothy Herrera,joanna79@example.org,India,1,34,99296.98,38353.58,761401.26,111270.84
Brian Reed,kochchelsea@example.com,India,0,24,62491.67,31801.58,694555.56,83466.48
Stephen Garcia,hgarner@example.com,Australia,1,18,184006.55,42199.63,627416.49,122918.4
Angela Phillips,john72@example.com,France,0,54,165656.89,21447.89,649422.34,127537.18
Rhonda Pope,carl01@example.org,Canada,0,50,151059.94,29952.11,579115.84,114768.67
Olivia Vasquez,michelle16@example.com,Australia,1,28,187435.94,14779.88,312778.6,102577.99
Angela Copeland,andersonmelissa@example.org,Japan,1,47,155183.14,7709.76,434093.96,107618.03
Lauren Mitchell,daychristopher@example.org,Germany,1,65,184027.94,44325.38,999315.61,161008.11
Thomas Hernandez,veronica42@example.com,Germany,1,43,112833.84,32741.7,592228.4,97758.38
Katherine Ward,susanrobertson@example.net,Japan,0,46,91807.87,49996.79,78717.85,37508.91
Richard Jennings,howard64@example.com,Germany,0,67,146441.72,21930.36,285855.6,79452.48
Stacy Hunter,clarksamuel@example.org,Australia,0,24,128772.06,25244.25,364203.22,86811.84
Michael Dominguez,vlynch@example.net,India,0,45,159362.26,44767.35,142957.9,64925.51
Christopher Robertson,juarezsabrina@example.org,United States,1,52,32307.73,38273.02,205535.52,24619.81
Catherine Combs,qguzman@example.com,France,0,47,45760.46,512.07,324846.85,48440.93
Dwayne Meyers,justinallen@example.org,United Kingdom,1,64,57712.82,21317,769227.77,92852.63
Austin Walker,wgarrett@example.org,Australia,0,64,70130.16,35170.3,287062.11,45002.46
Diane Duncan,alvinmason@example.net,Australia,0,66,134670.33,20823.28,310067.7,78972.34
Judith Fowler,christopherzimmerman@example.com,Mexico,0,25,103700.01,49484.11,539337.62,88578.44
Kimberly Brady,victor93@example.net,United Kingdom,0,41,83063.74,41943.21,896757.14,115940.13
Richard Tate,linda04@example.com,Germany,1,34,89505.16,13395.1,397503.61,69840.78
Natalie Phillips,ramosshirley@example.net,India,1,31,87948.45,39245.38,248050.86,48627.01
Christopher Ortega,kellypierce@example.org,Japan,0,44,153395.17,45535.44,574992.43,110246.46
Andrea Bishop MD,christine96@example.net,Germany,0,60,145178.73,7563.28,458155.54,98347.09
Taylor Parker,hoffmancarol@example.com,Canada,1,18,85977.57,27280.61,551515.13,80400.6
Bruce Parker,oporter@example.com,Mexico,0,66,75630.92,27989.78,873074.08,116547.26
Steve Fletcher,dorissparks@example.com,United Kingdom,1,49,28492.2,10935.5,363840.83,49901.48
